avg_type,id,pos,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
weighted,12611,QB,15.017590990990993,1.2464911238378609,0.17274684684684694,13.648966061359092,15.96647081482684,-0.15603963963963885,0.5030914020099821,-0.6983486275084605,114,85,135,17,5,Jared,Goff,DET,QB,32,4
weighted,17032,QB,14.844844144144146,1.7051005885279258,0.8693279279279302,13.082520483560769,16.229282699980914,-0.3287864864864858,-0.06335417578834068,-0.4355367423543868,125,105,123,18,6,Jaxson,Dart,NYG,QB,23,-5
weighted,14782,QB,13.975516216216215,2.8444085772930796,1.0199207207207195,11.594231170339977,16.992834227728544,-1.198114414414416,-1.5516434890091322,0.32801478539324336,163,191,91,19,7,Jordan,Love,GBP,QB,28,0
weighted,15237,QB,12.955595495495496,1.146869449537311,0.3504666666666658,11.945714416548787,14.152641019789666,-2.2180351351351355,-1.2001602428003224,-2.5121784225456345,225,167,219,20,8,Trevor,Lawrence,JAC,QB,27,-1
weighted,15694,QB,12.60512882882883,2.6158740341841193,0.11599639639639747,10.228441290576793,15.3176683806611,-2.5685018018018013,-2.9174333687723166,-1.3471510616742002,244,273,162,21,8,Malik,Willis,MIA,QB,27,-2
weighted,17039,QB,12.489132432432433,1.3237493572020256,0.03366666666666518,11.145397799489196,13.630893766791045,-2.684498198198199,-2.000476859859914,-3.033925675544255,248,216,239,22,8,Tyler,Shough,NOS,QB,27,-5
weighted,14059,QB,12.455465765765767,1.2802563372907112,0.6058069028895119,11.477394438248947,13.869905269602091,-2.718164864864864,-1.6684802211001628,-2.7949141727332094,252,198,230,23,9,Daniel,Jones,IND,QB,29,1
weighted,13592,QB,11.849658862876256,2.8849956672411143,0.002417920147811614,9.958386648717113,13.926731389260967,-3.323971767754376,-3.1874880106319967,-2.7380880530743337,277,291,229,24,9,Sam,Darnold,SEA,QB,29,2
weighted,14778,QB,11.847240942728444,2.932225940201344,0.15966076254826334,9.548920422957712,15.029121280683995,-3.3263896879021875,-3.5969542363913973,-1.6356981616513053,278,309,177,25,9,Tua,Tagovailoa,ATL,QB,28,0
weighted,12616,QB,11.68758018018018,1.5053549806360575,0.38400450450450485,10.522597027797474,13.345387591554429,-3.486050450450451,-2.6232776315516357,-3.3194318507808713,288,257,250,26,9,Jacoby,Brissett,ARI,QB,34,4
weighted,7836,QB,11.303575675675676,2.085618106301779,0.03426602036819304,9.806440463400051,13.640490545691506,-3.8700549549549557,-3.3394341959490585,-3.0243288966437945,313,299,238,27,9,Aaron,Rodgers,PIT,QB,43,15
weighted,14056,QB,11.269309655307483,4.7701778745173895,0.37439884449667105,7.598849857484816,16.554054751070655,-3.9043209753231487,-5.547024801864294,-0.11076469126464517,315,414,105,28,10,Kyler,Murray,MIN,QB,29,1
weighted,11150,QB,10.894910810810812,0.6006826795365622,0.35312612612612604,10.269843822362457,11.4263442182213,-4.27871981981982,-2.8760308369866525,-5.238475224114,342,272,335,29,10,Geno,Smith,NYJ,QB,36,7
weighted,17030,QB,10.541784684684686,1.2856701913164261,0.015900900900900794,9.485889428079119,11.942827271674828,-4.631845945945946,-3.6599852312699905,-4.721992170660473,368,314,308,30,10,Cam,Ward,TEN,QB,24,-5
weighted,13113,QB,10.525883783783785,0.4136685170450391,2.205635135135134,10.078267174200217,10.853401632553249,-4.647746846846847,-3.0676074851488924,-5.811417809782052,369,283,368,31,11,Deshaun,Watson,CLE,QB,31,3
weighted,10700,QB,8.32024864864865,2.159222012554537,1.0992800075336682,6.326093428205968,10.452119208413118,-6.853381981981981,-6.819781231143142,-6.212700233922183,479,415,382,32,12,Kirk,Cousins,LVR,QB,38,8
weighted,14057,QB,7.2209686411149825,10.345679315540378,1.4846756645263532,0.03354461635512446,14.26951236041215,-7.952661989515649,-13.112330042993985,-2.39530708192315,488,423,211,33,13,Drew,Lock,SEA,QB,30,1
weighted,17462,QB,5.736292976588629,0.9050966799187811,0.1962929765886292,5.142952674107329,6.38792357310148,-9.437337654042002,-8.00292198524178,-10.27689586923382,489,416,418,34,13,Fernando,Mendoza,LVR,QB,23,-6
weighted,12610,QB,5.54,NA,0.566283783783784,NA,NA,-9.63363063063063,NA,NA,490,NA,NA,35,14,Carson,Wentz,MIN,QB,34,4
weighted,16583,QB,4.973716216216216,6.108833183278545,3.770963063063063,0.2913577669660989,11.363503951071808,-10.199914414414415,-12.85451689238301,-5.301315491263493,491,418,339,36,15,Michael,Penix Jr.,ATL,QB,26,-4
weighted,17031,QB,1.2027531531531532,0.9252885688812412,0.17960675675675652,0.3346029608492513,2.1437781670059546,-13.970877477477478,-12.811271698499858,-14.521041275329345,492,417,419,37,15,Shedeur,Sanders,CLE,QB,24,-5
weighted,17463,QB,1.0231463963963967,0.9393239019438545,0.11714639639639657,0.26974666285018756,2.0433930230004567,-14.150484234234234,-12.876127996498923,-14.621426419334844,493,419,420,38,15,Ty,Simpson,LAR,QB,24,-6
weighted,16153,QB,0.9060000000000001,NA,0.07200000000000017,NA,NA,-14.26763063063063,NA,NA,494,NA,NA,39,15,Stetson,Bennett,LAR,QB,29,-3
weighted,15702,QB,0.834,NA,0.04599999999999993,NA,NA,-14.339630630630632,NA,NA,495,NA,NA,40,15,Tanner,McKee,PHI,QB,26,-3
weighted,17040,QB,0.788,NA,0.033202090592334366,NA,NA,-14.385630630630631,NA,NA,496,NA,NA,41,15,Brady,Cook,MIA,QB,25,-5
weighted,12141,QB,0.7547979094076657,1.055003317530329,0.014797909407665677,0.021858490028148846,1.4735749738045882,-14.418832721222966,-13.12401616932096,-15.191244468530712,497,424,421,42,15,Marcus,Mariota,WAS,QB,33,5
weighted,17654,QB,0.74,NA,0.02199999999999991,NA,NA,-14.433630630630631,NA,NA,498,NA,NA,43,16,Cole,Payton,PHI,QB,24,-6
weighted,17469,QB,0.7180000000000001,NA,0.1914982578397213,NA,NA,-14.455630630630631,NA,NA,499,NA,NA,44,16,Jalon,Daniels,TBB,QB,24,-6
weighted,15692,QB,0.5265017421602788,0.4737615433949869,0.02266930972784631,0.1973667482029891,0.849276965448441,-14.647128888470352,-12.94850791114612,-15.81554247688686,500,421,426,45,16,Kenny,Pickett,CAR,QB,28,-2
weighted,15241,QB,0.5038324324324325,0.3839248623536662,0.037704054054054026,0.21315969104777688,0.9257668591827225,-14.6697981981982,-12.932714968301333,-15.739052583152578,501,420,422,46,16,Mac,Jones,SFO,QB,28,-1
weighted,15238,QB,0.46612837837837845,0.45610940953878243,0.008393186740747793,0.0157794115059967,0.9109920847721215,-14.707502252252253,-13.130095247843112,-15.753827357563178,502,425,423,47,16,Justin,Fields,KCC,QB,27,-1
weighted,10413,QB,0.45773519163763066,0.6406387437550122,0.0010104529616724034,0.012666080405833013,0.8942043741735636,-14.715895438993002,-13.133208578943277,-15.770615068161737,503,429,424,48,16,Tyrod,Taylor,GBP,QB,37,9
weighted,15252,QB,0.45672473867595825,0.639224530192639,0.023240418118466888,0.01263811996343603,0.8922304130826727,-14.716905891954672,-13.133236539385674,-15.772589029252627,504,430,425,49,16,Davis,Mills,HOU,QB,28,-1
weighted,15693,QB,0.45672473867595825,0.639224530192639,0,0.01263811996343603,0.8922304130826727,-14.716905891954672,-13.133236539385674,-15.772589029252627,504,430,425,49,16,Sam,Howell,DAL,QB,26,-2
weighted,14789,QB,0.43348432055749136,0.6066976182580579,5.551115123125783e-17,0.011995029788305436,0.8468293079921828,-14.74014631007314,-13.133879629560804,-15.817990134343118,505,434,427,50,16,Tyler,Huntley,BAL,QB,28,0
weighted,16586,QB,0.4334843205574913,0.6066976182580578,0.0026355400696863596,0.011995029788305434,0.8468293079921827,-14.74014631007314,-13.133879629560804,-15.817990134343118,505,434,427,51,16,Spencer,Rattler,NOS,QB,26,-4
weighted,13119,QB,0.43084878048780495,0.6018892921459893,0.00197040210942645,0.012699964284155695,0.8409178402831539,-14.742781850142826,-13.133174695064953,-15.823901602052146,506,428,428,52,16,Joshua,Dobbs,DET,QB,31,3
weighted,9064,QB,0.4288783783783785,0.419660061476288,0.0010609567755909821,0.014518421817612514,0.8381914214102024,-14.744752252252253,-13.131356237531497,-15.826628020925098,507,426,429,53,16,Joe,Flacco,CIN,QB,41,12
weighted,14063,QB,0.4278174216027875,0.5976466514588701,0.009006610791976621,0.012616082956964748,0.8349959570104812,-14.745813209027844,-13.133258576392144,-15.82982348532482,508,431,430,54,16,Jarrett,Stidham,DEN,QB,30,1
weighted,12140,QB,0.4188108108108109,0.4098088863242625,0.0010979188247481342,0.014177613793724895,0.8185155664475217,-14.75481981981982,-13.131697045555384,-15.846303875887779,509,427,431,55,16,Jameis,Winston,NYG,QB,32,5
weighted,14067,QB,0.41771289198606276,0.5835045158351391,0.008083623693379782,0.012336478532994924,0.8152563461015725,-14.755917738644568,-13.133538180816114,-15.849563096233728,510,432,432,56,16,Gardner,Minshew,ARI,QB,30,1
weighted,17034,QB,0.409629268292683,0.5721908073361542,0.008479442508710855,0.012112794993819065,0.7994646573744455,-14.764001362337948,-13.133761864355291,-15.865354784960855,511,433,434,57,16,Quinn,Ewers,JAC,QB,23,-5
weighted,13595,QB,0.4011498257839721,0.5614427842621188,0.002402528486674771,0.011100295631602,0.7836625530836749,-14.772480804846658,-13.134774363717508,-15.881156889251626,512,435,435,58,16,Mason,Rudolph,PIT,QB,31,2
weighted,16584,QB,0.39874729729729735,0.291036027374612,0.0019612345795272934,0.07592879997142496,0.6213466539343083,-14.774883333333333,-13.069945859377684,-16.043472788400994,513,422,437,59,16,J.J.,McCarthy,MIN,QB,23,-4
weighted,16152,QB,0.39678606271777006,0.5934040107717508,0.06636794425087111,-0.015467798370226203,0.8010740737378085,-14.776844567912862,-13.161342457719336,-15.863745368597492,514,437,433,60,16,Anthony,Richardson,IND,QB,24,-3
weighted,13879,QB,0.33041811846689895,0.4624478348960021,0.050968641114982616,0.009143064663813235,0.6454852767213141,-14.843212512163733,-13.136731594685296,-16.019334165613987,515,436,436,61,16,Kyle,Allen,BUF,QB,30,2
weighted,10313,QB,0.27944947735191633,0.4666904755831214,0.039849477351916324,-0.04477305400899584,0.5974071599939866,-14.894181153278716,-13.190647713358105,-16.067412282341312,516,438,438,62,16,Andy,Dalton,PHI,QB,39,9
weighted,16384,QB,0.2396,NA,0.07199999999999998,NA,NA,-14.934030630630632,NA,NA,517,NA,NA,63,16,Tyson,Bagent,CHI,QB,26,-3
weighted,16441,QB,0.16760000000000003,NA,0.16560000000000002,NA,NA,-15.006030630630631,NA,NA,518,NA,NA,64,16,Tommy,DeVito,NEP,QB,28,-3
weighted,13115,QB,0.002,NA,0,NA,NA,-15.17163063063063,NA,NA,519,NA,NA,65,16,Mitchell,Trubisky,TEN,QB,32,3
weighted,16162,RB,20.225391891891896,2.3712756440658347,1.6429594594594619,18.059190344371764,22.635036357170748,13.23180630630631,12.661227641957957,14.01138739497683,1,1,1,1,1,Jahmyr,Gibbs,DET,RB,24,-3
weighted,16161,RB,18.582432432432434,3.4612067978340146,2.710896396396395,14.965463151137541,21.7172401680542,11.588846846846849,9.567500448723735,13.093591205860283,2,2,2,2,2,Bijan,Robinson,ATL,RB,24,-3
weighted,14802,RB,15.871536036036039,1.5633319124629417,0.4970495495495513,14.251084594777458,17.29297538830965,8.877950450450454,8.853121892363651,8.669326426115733,3,4,3,3,2,Jonathan,Taylor,IND,RB,27,0
weighted,12626,RB,15.374486486486488,0.7815601391792333,0.4077612612612622,14.707973777649556,16.17254754163811,8.380900900900903,9.31001107523575,7.548898579444193,4,3,7,4,2,Derrick,Henry,BAL,RB,32,4
weighted,13130,RB,14.966725225225225,1.9961888007072326,0.06311261261260981,12.995348206964911,16.845631081867552,7.973139639639641,7.597385504551104,8.221982119673635,6,8,5,5,2,Christian,McCaffrey,SFO,RB,30,3
weighted,13604,RB,14.903612612612616,1.2622330957967802,0.27254504504504595,13.643117403757715,16.06782343202365,7.910027027027031,8.245154701343909,7.4441744698297345,7,7,8,6,3,Saquon,Barkley,PHI,RB,29,2
weighted,15715,RB,14.63106756756757,0.820328566210885,0.14797747747747714,13.745858710861269,15.28651565213706,7.637481981981985,8.347896008447462,6.662866689943144,9,6,18,7,3,James,Cook,BUF,RB,27,-2
weighted,15256,RB,14.483090090090093,1.520003210812343,0.36712162162162265,12.76087072497693,15.393243787316552,7.489504504504508,7.362908022563124,6.769594825122635,10,10,17,8,3,Javonte,Williams,DAL,RB,26,-1
weighted,15711,RB,14.11596846846847,1.495935248487019,0.7701756756756737,12.594031290316208,15.46436881947021,7.122382882882885,7.196068587902401,6.840719857276293,11,11,14,9,3,Kenneth,Walker III,KCC,RB,26,-2
weighted,17044,RB,13.345792792792796,1.437642815522896,0.3301036036036056,11.758999048526157,14.38353826063181,6.352207207207211,6.36103634611235,5.759889298437892,14,15,20,10,4,Omarion,Hampton,LAC,RB,23,-5
weighted,14071,RB,13.01568918918919,0.847892449598955,0.08357657657657569,12.268420511127788,13.871396793798013,6.022103603603606,6.870457808713981,5.247747831604096,16,12,24,11,4,David,Montgomery,HOU,RB,29,1
weighted,16167,RB,12.932112612612615,2.848703366278417,0.7129144144144153,10.183490435210276,15.661030529442007,5.93852702702703,4.785527732796469,7.03738156724809,17,20,11,12,4,De'Von,Achane,MIA,RB,25,-3
weighted,15710,RB,12.2191981981982,1.8043798271899834,0.2775225225225224,10.174504645822642,13.25429019602037,5.225612612612615,4.776541943408835,4.630641233826454,22,21,30,13,5,Kyren,Williams,LAR,RB,26,-2
weighted,14797,RB,11.941675675675677,1.851670434716373,0.07256756756756744,10.378039424323742,13.834852791079323,4.948090090090092,4.980076721909935,5.211203828885406,23,19,25,14,5,D'Andre,Swift,CHI,RB,27,0
weighted,17042,RB,11.86910810810811,2.5250564850166803,0.7208423423423422,9.562556982509403,14.411594342065607,4.875522522522525,4.164594280095596,5.78794537987169,24,25,19,15,5,Ashton,Jeanty,LVR,RB,23,-5
weighted,15708,RB,11.148265765765768,2.648357482166799,0.2399909909909912,9.04339831128092,14.042832369540234,4.154680180180183,3.645435608867114,5.419183407346317,28,29,22,16,5,Breece,Hall,NYJ,RB,25,-2
weighted,16181,RB,10.908274774774776,2.8663646207315563,0.167310810810811,8.180623548078984,13.703751654422652,3.9146891891891915,2.782660845665177,5.080102692228735,29,38,28,17,5,Chase,Brown,CIN,RB,26,-3
weighted,16604,RB,10.740963963963965,1.2457346424878286,0.0876081081081086,9.825358266735034,12.050555173410482,3.7473783783783805,4.427395564321227,3.426906211216565,30,24,43,18,6,MarShawn,Lloyd,GBP,RB,25,-4
weighted,17473,RB,10.653355855855857,2.0435848029248924,0.41115315315315293,9.262734292070295,12.815055471740006,3.659770270270272,3.8647715896564883,4.1914065095460895,31,28,37,19,6,Jadarian,Price,SEA,RB,23,-6
weighted,17045,RB,10.242202702702704,2.5914431436531657,0.01310360360360363,7.59134152644554,12.427039703048269,3.248617117117119,2.1933788240317336,3.8033907408543524,36,46,40,20,6,Cam,Skattebo,NYG,RB,24,-5
weighted,16598,RB,10.2290990990991,2.3052666924453984,0.5194684684684692,7.794396241529454,11.837629747687531,3.2355135135135153,2.3964335391156473,3.2139807854936144,37,42,44,21,6,Bucky,Irving,TBB,RB,24,-4
weighted,15253,RB,9.709630630630631,2.9836562113275655,0.1549279279279272,7.161127254798324,12.877983086414291,2.716045045045046,1.7631645523845174,4.2543341242203745,40,52,35,22,6,Travis,Etienne,NOS,RB,27,-1
weighted,15261,RB,9.554702702702704,1.3628211611734786,0.5025360360360374,8.239736461255303,10.84978708211725,2.561117117117119,2.841773758841496,2.226138119923334,42,36,54,23,7,Chuba,Hubbard,CAR,RB,27,-1
weighted,15259,RB,9.052166666666666,2.2897178522588044,0.40740540540540415,7.14357101081486,11.511482917271396,2.0585810810810816,1.745608308401053,2.887833955077479,48,54,49,24,7,Rhamondre,Stevenson,NEP,RB,28,-1
weighted,15742,RB,8.644761261261262,2.0865644988621312,0.08125225225225208,6.658728541993035,10.679173311817047,1.6511756756756775,1.2607658395792285,2.0555243496231306,55,61,56,25,7,Jaylen,Warren,PIT,RB,28,-2
weighted,17051,RB,8.56350900900901,0.9363034129642083,0.03484234234234407,7.630213190547674,9.40648733911634,1.5699234234234254,2.232250488133867,0.7828383769224239,58,45,82,26,7,Quinshon,Judkins,CLE,RB,23,-5
weighted,17256,RB,8.528666666666666,2.555854778509409,0.18116666666666426,5.892893585479155,10.622523817765332,1.5350810810810813,0.49493088306534805,1.9988748555714153,59,87,57,27,7,Jacory,Croskey-Merritt,WAS,RB,25,-5
weighted,17052,RB,8.347500000000002,2.930662042103581,0.10359459459459508,5.397962702413807,10.947932469640635,1.353914414414417,0,2.3242835074467187,66,103,51,28,7,Bhayshul,Tuten,JAC,RB,23,-5
weighted,17472,RB,8.243905405405407,1.4750417516709204,0.04781531531531513,6.841389505726246,9.683877385115727,1.250319819819822,1.4434268033124393,1.06022842292181,69,58,75,29,7,Jeremiyah,Love,ARI,RB,21,-6
weighted,14823,RB,8.196090090090092,2.3932737569411056,0.002716216216215983,6.336417291771285,10.828925541400169,1.2025045045045069,0.9384545893574785,2.2052765792062523,70,68,55,30,7,Rico,Dowdle,PIT,RB,28,0
weighted,14800,RB,8.193373873873876,1.9251682780817372,0.012612612612613816,6.175336307632158,9.646869785254351,1.1997882882882909,0.7773736052183509,1.0232208230604343,71,75,78,31,7,J.K.,Dobbins,DEN,RB,28,0
weighted,14085,RB,8.180761261261262,1.4551003784394128,0.7853738738738727,7.212089483645339,9.821744315800471,1.187175675675677,1.8141267812315318,1.1980953536065542,72,50,74,32,8,Tony,Pollard,TEN,RB,29,1
weighted,13319,RB,7.395387387387389,1.4222682642067277,0.12492584892584979,5.949219450198687,8.62383504471031,0.40180180180180436,0.5512567477848798,1.8608251639307127e-4,92,83,102,33,8,Aaron,Jones,MIN,RB,32,3
weighted,15972,RB,7.270461538461539,1.5938186847944784,0.27687595287595457,6.225626349560876,8.417942292008389,0.27687595287595457,0.8276636471470695,-0.20570667018552768,93,73,111,34,8,Jordan,Mason,MIN,RB,27,-2
weighted,17066,RB,6.993585585585585,1.5599768703727748,0.15956306306306178,5.360619056390496,8.183134105027365,0,-0.037343646023311194,-0.44051485716655137,103,104,124,35,8,Kyle,Monangai,CHI,RB,24,-5
weighted,16593,RB,6.834022522522523,1.6298221947718738,0.38304954954954873,5.6209636034233315,8.623648962193917,-0.15956306306306178,0.22300090100952463,0,115,94,103,36,9,Blake,Corum,LAR,RB,26,-4
weighted,15255,RB,6.450972972972974,1.220755759673992,0.15736936936936985,5.238898636245395,7.558615239867991,-0.5426126126126105,-0.15906406616841196,-1.0650337223259259,130,113,150,37,9,Kenneth,Gainwell,TBB,RB,27,-1
weighted,17068,RB,6.2936036036036045,2.312435081012984,0.3683558558558566,3.8872470944484503,8.112756728780168,-0.6999819819819804,-1.5107156079653565,-0.5108922334137489,140,187,128,38,9,RJ,Harvey,DEN,RB,25,-5
weighted,15721,RB,5.925247747747748,2.164686088824659,0.39651351351351316,3.6806204330703856,7.666352157492834,-1.068337837837837,-1.7173422693434213,-0.957296804701083,158,202,143,39,9,Rachaad,White,WAS,RB,27,-2
weighted,16597,RB,5.528734234234235,1.6077170442527262,0.10691441441441452,4.5333846826484505,7.3252663240054625,-1.4648513513513501,-0.8645780197653563,-1.2983826381884542,181,144,157,40,10,Jonathon,Brooks,CAR,RB,23,-4
weighted,15712,RB,5.42181981981982,1.1202001920997675,0.016234234234233647,4.244469199369355,6.249551305781495,-1.5717657657657647,-1.1534935030444515,-2.374097656412422,184,162,210,41,10,Tyler,Allgeier,ARI,RB,26,-2
weighted,16165,RB,5.4055855855855865,1.628473337016635,0.020612612612612935,4.40848417518696,7.249910058216241,-1.5879999999999983,-0.9894785272268471,-1.3737389039776762,186,152,164,42,10,Tyjae,Spears,TEN,RB,25,-3
weighted,16387,RB,5.384972972972974,0.4870887764289158,0.0066981981981975025,4.856208688549297,5.78982650750018,-1.6086126126126112,-0.5417540138645096,-2.8338224546937365,187,131,232,43,10,Chris,Brooks,GBP,RB,26,-3
weighted,17053,RB,5.378274774774776,1.557399623924437,0.007040540540541151,4.314545212391841,7.1305501182116116,-1.6153108108108087,-1.083417490021966,-1.4930988439823052,190,156,173,44,10,Woody,Marks,HOU,RB,26,-5
weighted,16174,RB,5.371234234234235,1.9545586827596195,0.28026576576576545,3.644264475549117,7.4068672237512905,-1.62235135135135,-1.7536982268646897,-1.2167817384426263,192,205,152,45,10,Chris,Rodriguez,JAC,RB,26,-3
weighted,17485,RB,5.0909684684684695,3.3439656138705005,0.5480810810810812,1.877367844366554,8.43232518574387,-1.9026171171171153,-3.520594858047253,-0.19132377645004617,208,306,110,46,10,Kaelon,Black,SFO,RB,25,-6
weighted,15716,RB,4.542887387387388,0.8129899728994042,0.04750450450450483,4.006263182524739,5.448693964877848,-2.4506981981981966,-1.3916995198890678,-3.1749549973160685,238,181,244,47,10,Brian,Robinson,ATL,RB,27,-2
weighted,17043,RB,4.4953828828828835,4.5696956554427315,0.2244414414414413,-0.13057156692061933,8.830694240628699,-2.4982027027027014,-5.528534269334426,0.20704527843478182,240,413,96,48,10,TreVeyon,Henderson,NEP,RB,24,-5
weighted,14086,RB,4.270941441441442,0.3791593463954496,0.1796036036036046,3.910565610520849,4.638167805572052,-2.7226441441441427,-1.4873970918929578,-3.985481156621865,253,185,280,49,11,Justice,Hill,BAL,RB,29,1
weighted,16596,RB,4.0913378378378376,0.41480075430011887,0.11687837837837778,3.6839161476843856,4.49793465404657,-2.9022477477477473,-1.7140465547294212,-4.125714308147347,260,201,292,50,11,Braelon,Allen,NYJ,RB,22,-4
weighted,13133,RB,3.9744594594594598,1.1866316379754884,0.2983108108108108,2.83434221945559,5.117738754196874,-3.019126126126125,-2.5636204829582168,-3.505910207997043,265,254,258,51,11,Samaje,Perine,CIN,RB,31,3
weighted,16608,RB,3.676148648648649,0.4763888581758848,0.017585585585585317,3.3539206615833743,4.180174347259373,-3.317436936936936,-2.0440420408304325,-4.443474614934543,275,218,300,52,11,George,Holani,SEA,RB,27,-4
weighted,14095,RB,3.6585630630630637,1.2321379677025823,0.10641441441441479,2.530712859813935,4.897081695192803,-3.335022522522521,-2.867249842599872,-3.726567267001114,279,271,269,53,11,Ty,Johnson,BUF,RB,29,1
weighted,16757,RB,3.552148648648649,2.7890881161378553,0.09014864864864913,0.7886555849451324,6.111131552058412,-3.441436936936936,-4.609307117468674,-2.512517410135505,287,380,220,54,11,Kimani,Vidal,LAC,RB,25,-4
weighted,15738,RB,3.4619999999999997,0,0.0826017013812983,3.4619999999999997,3.4619999999999997,-3.531585585585585,-1.935962702413807,-5.161648962193917,289,213,332,55,11,Malik,Davis,DAL,RB,28,-2
weighted,15254,RB,3.3793982986187014,1.81698146539808,0.051010911231313294,1.5912853996909633,5.156741172500882,-3.6141872869668834,-3.8066773027228438,-3.4669077896930345,291,328,255,56,11,Najee,Harris,NYG,RB,28,-1
weighted,16178,RB,3.328387387387388,1.4459421598310886,0.15072522522522558,1.7970739710331496,4.5699107003240345,-3.6651981981981967,-3.6008887313806572,-4.053738261869882,292,310,286,57,11,Keaton,Mitchell,LAC,RB,24,-3
weighted,16164,RB,3.1776621621621626,0.9796824407361518,0.003770270270270437,2.140909354947915,3.837947949915138,-3.8159234234234223,-3.257053347465892,-4.785701012278778,304,295,312,58,11,Tank,Bigsby,PHI,RB,25,-3
weighted,17047,RB,3.173891891891892,1.1122905076357497,0.03833333333333311,2.0389657422320275,4.124662672745296,-3.8196936936936927,-3.3589969601817793,-4.498986289448621,306,300,303,59,11,Dylan,Sampson,CLE,RB,22,-5
weighted,17482,RB,3.135558558558559,1.5097560320774208,0.0729099099099102,2.113170523984493,4.814398949848432,-3.858027027027026,-3.284792178429314,-3.809250012345485,312,297,272,60,11,Mike,Washington Jr.,LVR,RB,23,-6
weighted,17474,RB,3.062648648648649,1.2380505985823784,0.030162162162162165,1.7519481164068227,3.8884314175115793,-3.930936936936936,-3.6460145860069844,-4.735217544682337,319,313,309,61,11,Emmett,Johnson,KCC,RB,23,-6
weighted,16432,RB,3.0324864864864867,1.7566039510239913,0.07016628252410895,1.2593017448276644,4.579766568809513,-3.961099099099098,-4.138660957586143,-4.043882393384404,321,357,284,62,11,Emanuel,Wilson,SEA,RB,27,-3
weighted,16850,RB,2.9623202039623777,0.8232399883694084,0.23259948324165647,2.139037517102901,3.7526432341640494,-4.031265381623207,-3.258925185310906,-4.871005728029868,323,296,316,63,12,Jacob,Saylors,DET,RB,25,-3
weighted,13132,RB,2.7297207207207212,2.2820555769176596,0.07379729729729734,0.5363024272241581,5.009721073978632,-4.263864864864864,-4.8616602751896485,-3.6139278882152848,337,397,263,64,12,Alvin,Kamara,NOS,RB,31,3
weighted,16171,RB,2.655923423423424,1.6699497973597406,0.05324774774774799,1.311594592871765,4.486330013938384,-4.337662162162161,-4.086368109542041,-4.137318948255532,348,349,293,65,12,Kendre,Miller,NOS,RB,24,-3
weighted,16385,RB,2.602675675675676,2.0407848307908583,0.22950900900900928,0.3826882722481505,4.28819001690655,-4.390909909909909,-5.015274430165657,-4.335458945287367,354,401,297,66,12,Emari,Demercado,DAL,RB,27,-3
weighted,16610,RB,2.3731666666666666,1.1301673616282,0.2450529542920843,1.237575249344821,3.379877181481129,-4.620418918918919,-4.160387453068986,-5.2437717807127875,366,359,336,67,12,Jaylen,Wright,MIA,RB,23,-4
weighted,16678,RB,2.1281137123745824,1.5959400051380377,0.0381137123745825,0.9791056996171562,3.174339542609186,-4.8654718732110025,-4.418857002796651,-5.449309419584731,381,371,347,68,12,Sione,Vaki,DET,RB,25,-4
weighted,17274,RB,2.09,NA,0.2218288288288286,NA,NA,-4.903585585585585,NA,NA,383,NA,NA,69,12,Corey,Kiner,NEP,RB,24,-5
weighted,17475,RB,1.8681711711711713,0.9143479425264964,0.01847747747747741,1.3049555172656542,2.903547918158143,-5.125414414414413,-4.093007185148153,-5.720101044035774,397,351,362,70,12,Seth,McGowan,IND,RB,25,-6
weighted,17049,RB,1.8496936936936939,0.7908398344814503,0.048468468468468195,1.092164316239218,2.6419675029802625,-5.143891891891891,-4.3057983861745885,-5.981681459213654,400,367,372,71,12,Brashard,Smith,KCC,RB,23,-5
weighted,17477,RB,1.8012252252252257,0.5429014720719484,0.0907073479729732,1.4597654527351938,2.3766555382052545,-5.192360360360359,-3.938197249678613,-6.246993423988663,403,340,384,72,12,Jonah,Coleman,DEN,RB,23,-6
weighted,16166,RB,1.7105178772522525,0.6642515654369744,0.01280550267031244,1.0097029861652442,2.181854516219563,-5.283067708333332,-4.388259716248562,-6.441794445974354,411,370,386,73,12,Sean,Tucker,TBB,RB,25,-3
weighted,16603,RB,1.69771237458194,0.7410479066835018,7.959866220736966e-4,1.2119150019253762,2.2312349254768367,-5.295873211003645,-4.18604770048843,-6.39241403671708,412,361,385,74,12,Ray,Davis,BUF,RB,27,-4
weighted,16613,RB,1.6969163879598663,0.07283199846221439,0.03291638795986618,1.6491710354945743,1.7493522875230099,-5.296669197625718,-3.7487916669192325,-6.874296674670907,413,322,392,75,12,Dylan,Laube,LVR,RB,27,-4
weighted,12155,RB,1.6640000000000001,0,0.03400000000000003,1.6640000000000001,1.6640000000000001,-5.329585585585585,-3.7339627024138067,-6.959648962193917,414,320,395,76,12,Ameer,Abdullah,JAC,RB,33,5
weighted,17481,RB,1.6300000000000001,0,0.008331644331597277,1.6300000000000001,1.6300000000000001,-5.363585585585585,-3.767962702413807,-6.993648962193917,418,325,396,77,12,Demond,Claiborne,MIN,RB,23,-6
